iddesa,iddesa,mean_ndvi,mean_ntl,z_NDVI,z_NTL,luas
7402061005,7402061005,0.4718329012393951,0.3853810500956585,1.2267934835110557,-0.26154274128849325,7342141.871621635
7402062002,7402062002,0.2244042158126831,0.4927947070324925,-0.9748087254488665,-0.16121947608723108,7993299.450342878
7402062005,7402062005,0.3060221672058105,0.4154196813108626,-0.24857820869208247,-0.23348696466170915,10107706.986430725
7402062006,7402062006,0.2455224085898295,0.3258510861614728,-0.7869006023982821,-0.31714312330232725,22361303.30822087
7402062007,7402062007,0.3673835566014419,0.3325876127519959,0.29741091219457605,-0.3108512758506216,27540354.541206915
7402062008,7402062008,0.2892597516377767,0.3241751309024751,-0.39772894712987933,-0.31870844850127056,20598314.074380584
7402070023,7402070023,0.4384434819221496,8.640553782334857,0.9296968910203262,7.448704790696071,1003634.0398561242
7402071004,7402071004,0.3156108379364014,0.4684395273359597,-0.16325892315713536,-0.1839669666894412,8842686.247413822
7402072001,7402072001,0.3294808864593506,0.8435796074439,-0.0398442535369021,0.16641006000860278,2651880.5407872093
7402072006,7402072006,0.1823002994060516,2.487838962153783,-1.3494462708363042,1.7021316060986045,623224.8201860911
7402073002,7402073002,0.4856550352913992,1.431814023380369,1.34978181369982,0.7158150332068212,11331636.196036765
7402080008,7402080008,0.1924739224570138,0.3296095639456213,-1.2589221226620686,-0.3136327432050002,15936210.645109162
7402080009,7402080009,0.4658965042659214,0.322709822806365,1.1739718607169036,-0.3200770313883987,11979837.883681744
7402080010,7402080010,0.305192368371146,0.5222389890123342,-0.25596169757187465,-0.13371881561291624,11718088.11727551
7402080011,7402080011,0.3111217723173253,0.3907024266900177,-0.20320229821924518,-0.256572629567731,7667785.413957645
7402080012,7402080012,0.2554895054210316,0.3012181066636837,-0.6982141093077642,-0.34015007609890885,18291458.48426783
7402080013,7402080013,0.3584071695804596,0.3462261098048125,0.21753968198619578,-0.2981130580504309,14204140.647441825
7402081001,7402081001,0.3964829742908478,0.3708395626956914,0.5563353863474304,-0.27512434290648496,21934761.112762693
7402081002,7402081002,0.4032405912876129,0.668210997308889,0.6164641643899826,0.002617558344707483,10273656.021567138
7402081007,7402081007,0.4268408881293403,0.3028259501640947,0.826457866491459,-0.33864836659106934,37819075.71216048
7402090011,7402090011,0.2418663024902343,0.2965082452551965,-0.8194323650400264,-0.3445490388436809,2420728.61389587
7402090012,7402090012,0.1173110849717084,0.3298459195848928,-1.9277155115691063,-0.31341198943721443,28780301.997978292
7402090013,7402090013,0.334960659344991,0.3440499929462112,0.008914361774086117,-0.30014552910616255,10518898.098363603
7402091007,7402091007,0.3686147332191467,0.3356747402208431,0.30836583100879533,-0.3079679301327732,28626131.244263213
7402091008,7402091008,0.2318503061930338,0.2879425953217593,-0.9085539619754092,-0.3525492689298675,4691311.35494967
7402091010,7402091010,0.6305806636810303,0.3158701466440757,2.639319374986441,-0.32646521949304186,25058922.119978547
7402092002,7402092002,0.2634598016738891,0.3477721433890492,-0.6272950006114785,-0.29666907837685325,3061479.913262325
7402092004,7402092004,0.172917380261777,0.3314756259373762,-1.432934793918831,-0.31188986024747356,6247967.945371203
7402111004,7402111004,0.3307008445262909,0.3282123394261285,-0.02898915656064707,-0.314937736722698,17922736.893726215
7402111005,7402111005,0.4589752852916717,0.3969161694931812,1.1123873643351498,-0.2507690568665354,5852348.219709233
7402111008,7402111008,0.1883834838867187,0.3099517328911359,-1.2953185436204786,-0.33199295785927346,33639970.73898262
