iddesa,has_agri,is_urban,is_analytic,is_ndvi_exc,is_ntl_exc
7405060019,False,True,False,False,False
7405070001,True,True,True,False,False
7405070002,False,True,False,False,False
7405070003,True,True,True,False,False
7405070004,True,True,True,False,False
7405070022,False,True,False,False,False
7405070023,True,True,True,True,False
7405070024,True,True,True,False,False
7405070025,True,True,True,True,False
7405070026,True,True,True,False,False
7405070027,True,True,True,False,False
7405070028,True,True,True,False,False
7405070029,True,True,True,False,False
7405070030,True,True,True,False,False
7405070031,True,True,True,False,False
7405070040,True,True,True,False,False
7405070041,True,True,True,False,False
7405070044,True,True,True,True,False
7405070045,False,True,False,False,False
7405070046,False,True,False,False,False
7405070047,False,True,False,False,False
7405071032,True,True,True,True,False
7405071033,True,True,True,False,False
7405071034,True,True,True,False,False
7405071035,True,True,True,False,False
7405071036,True,True,True,False,False
7405071037,True,True,True,True,False
7405071038,True,True,True,False,False
7405071039,True,True,True,False,False
7405071042,True,True,True,False,False
7405071043,True,True,True,True,False
7405080005,True,True,True,False,False
7405080006,True,True,True,False,False
7405080007,True,True,True,False,False
7405080008,True,True,True,False,False
7405080009,True,True,True,False,False
7405080010,True,True,True,False,False
7405080011,True,True,True,False,False
7405080012,False,True,False,False,False
7405080013,True,True,True,False,False
7405080014,True,True,True,False,False
7405080015,True,True,True,False,False
7405080016,True,True,True,False,False
7405080017,True,True,True,False,False
7405080018,True,True,True,False,False
7405080019,True,True,True,False,False
7405080020,True,True,True,False,False
7405080021,True,True,True,False,False
7405081001,True,True,True,False,False
7405081002,True,True,True,False,False
7405081003,True,True,True,False,False
7405081004,True,True,True,False,False
7405081005,False,True,False,False,False
7405081006,True,True,True,False,False
7405081008,False,True,False,False,False
7405090002,True,True,True,False,False
7405090003,True,True,True,False,True
7405090005,True,True,True,True,False
7405090008,True,True,True,True,True
7405090009,True,True,True,False,False
7405090010,True,True,True,False,False
7405090011,True,True,True,False,True
7405090012,True,True,True,False,True
7405090013,True,True,True,False,False
7405090019,False,True,False,False,False
7405090020,True,True,True,False,False
7405090021,True,True,True,False,False
7405091001,True,True,True,False,False
7405091002,True,True,True,False,False
7405091003,True,True,True,False,False
7405091004,True,True,True,False,False
7405091005,True,True,True,False,False
7405091006,True,True,True,False,False
7405091007,False,True,False,False,False
7405091008,False,True,False,False,False
7405091009,True,True,True,False,False
7405100007,True,True,True,False,False
7405100008,True,True,True,False,False
7405100009,True,True,True,False,False
7405100010,True,True,True,False,False
7405100011,True,True,True,False,False
7405100012,True,True,True,False,False
7405100013,True,True,True,False,False
7405100014,True,True,True,True,False
7405100015,True,True,True,False,False
7405100033,True,True,True,False,False
7405100035,True,True,True,False,False
7405100036,True,True,True,False,False
7405101001,True,True,True,False,False
7405101002,True,True,True,False,False
7405101003,True,True,True,False,False
7405101004,True,True,True,False,False
7405101005,True,True,True,False,False
7405101006,True,True,True,False,False
7405101007,True,True,True,False,False
7405101008,True,True,True,False,False
7405101009,True,True,True,False,False
7405101010,True,True,True,True,False
7405101011,True,True,True,False,False
7405101012,True,True,True,False,False
7405101013,True,True,True,False,False
7405101014,True,True,True,False,False
7405101015,True,True,True,False,False
7405101016,True,True,True,False,False
7405101017,True,True,True,False,False
7405101018,True,True,True,False,False
7405101019,True,True,True,False,False
7405101020,True,True,True,False,False
7405102001,True,True,True,False,False
7405102002,True,True,True,False,False
7405102003,True,True,True,False,False
7405102005,False,True,False,False,False
7405102006,True,True,True,True,False
7405102007,True,True,True,False,False
7405102008,True,True,True,True,False
7405102009,True,True,True,False,False
7405102010,True,True,True,False,False
7405110016,True,True,True,False,False
7405110017,True,True,True,False,False
7405110018,True,True,True,False,False
7405110019,True,True,True,False,False
7405110020,True,True,True,False,False
7405110021,False,True,False,False,False
7405110022,True,True,True,False,False
7405110023,True,True,True,False,False
7405110024,True,True,True,False,False
7405110025,True,True,True,False,False
7405110026,True,True,True,False,False
7405110027,True,True,True,False,False
7405110028,True,True,True,False,False
7405110029,True,True,True,False,False
7405110030,True,True,True,False,False
7405110031,False,True,False,False,False
7405110032,True,True,True,False,False
7405110033,True,True,True,False,False
7405110034,True,True,True,False,False
7405110035,True,True,True,False,False
7405110036,True,True,True,False,False
7405110037,True,True,True,False,False
7405110038,True,True,True,False,False
7405110040,True,True,True,False,False
7405111001,True,True,True,False,False
7405111002,True,True,True,False,False
7405111003,True,True,True,False,False
7405111004,True,True,True,False,False
7405111005,True,True,True,False,False
7405111006,False,True,False,False,False
7405111007,True,True,True,False,False
7405111008,True,True,True,False,False
7405111011,True,True,True,False,False
7405111012,False,True,False,False,False
7405111014,True,True,True,False,False
7405111015,True,True,True,False,False
7405112001,True,True,True,False,False
7405112002,True,True,True,False,False
7405112003,True,True,True,False,False
7405112004,True,True,True,False,False
7405112005,True,True,True,False,False
7405112006,True,True,True,False,False
7405112007,True,True,True,False,False
7405112008,True,True,True,False,False
7405112010,True,True,True,False,False
7406010001,False,True,False,False,False
7406010002,False,True,False,False,False
7406010003,True,True,True,False,False
7406010004,True,True,True,False,False
7406011001,True,True,True,False,False
7406011002,True,True,True,False,False
7406011003,True,True,True,False,False
7406011004,True,True,True,False,False
7406011005,True,True,True,False,False
7406011006,False,True,False,False,False
7406012001,True,True,True,False,False
7406012002,True,True,True,True,False
7406012003,False,True,False,False,False
7406012004,False,True,False,False,False
7406013001,True,True,True,False,True
7406013002,True,True,True,False,False
7406013003,False,True,False,False,False
7406013004,True,True,True,False,False
7406013005,False,True,False,False,False
7406020001,False,True,False,False,False
7406020002,False,True,False,False,False
7406020003,True,True,True,False,False
7406020004,False,True,False,False,False
7406020005,False,True,False,False,False
7406020006,False,True,False,False,False
7406020007,False,True,False,False,False
7406021001,False,True,False,False,False
7406021002,False,True,False,False,False
7406021003,False,True,False,False,False
7406021004,True,True,True,True,False
7406021005,False,True,False,False,False
7406021006,True,True,True,False,False
7406021007,True,True,True,False,False
7406030001,False,True,False,False,False
7406030002,True,True,True,True,True
7406030003,True,True,True,False,False
7406030004,True,True,True,False,True
7406030005,True,True,True,False,False
7406030006,False,True,False,False,False
7406031001,True,True,True,False,False
7406031002,True,True,True,False,False
7406031003,True,True,True,False,False
7406031004,True,True,True,False,False
7406031005,True,True,True,False,False
7406031006,False,True,False,False,False
7406031007,True,True,True,False,False
7406031008,True,True,True,False,False
7406031009,False,True,False,False,False
7406031010,True,True,True,False,False
7406031011,True,True,True,False,False
7406032001,False,True,False,False,False
7406032002,True,True,True,False,False
7406032003,False,True,False,False,False
7406032004,False,True,False,False,False
7406032005,False,True,False,False,False
7406033001,False,True,False,False,False
7406033002,False,True,False,False,False
7406033003,False,True,False,False,False
7406033004,True,True,True,False,True
7406033005,True,True,True,False,False
7406040001,True,True,True,False,False
7406040002,True,True,True,False,False
7406040003,True,True,True,False,False
7406040004,True,True,True,False,False
7406040005,True,True,True,False,False
7406040006,True,True,True,False,False
7406040007,True,True,True,False,False
7406040008,True,True,True,False,False
7406040009,True,True,True,False,False
7406041001,True,True,True,False,False
7406041002,True,True,True,False,False
7406041003,True,True,True,False,False
7406041004,True,True,True,False,False
7406041005,True,True,True,False,False
7406041006,True,True,True,False,False
7406041007,True,True,True,False,False
7406041008,True,True,True,False,False
7406042001,True,True,True,False,False
7406042002,True,True,True,False,False
7406042003,True,True,True,False,False
7406042004,True,True,True,False,False
7406042005,True,True,True,False,False
7406043001,True,True,True,False,False
7406043002,True,True,True,False,False
7406043003,True,True,True,False,False
7406043004,True,True,True,False,False
7406043005,True,True,True,False,False
7406043006,True,True,True,False,False
7406043007,True,True,True,False,False
7406043008,True,True,True,False,False
7406043009,True,True,True,False,False
7406050003,True,True,True,False,False
7406050004,True,True,True,False,False
7406050009,True,True,True,False,False
7406050012,True,True,True,False,False
7406050016,True,True,True,False,False
7406051001,True,True,True,False,False
7406051002,True,True,True,False,False
7406051003,True,True,True,False,False
7406051004,True,True,True,False,False
7406051005,True,True,True,False,False
7406051006,True,True,True,False,False
7406051007,True,True,True,False,False
7406051008,True,True,True,False,False
7406052001,True,True,True,False,False
7406052002,True,True,True,False,False
7406052003,True,True,True,False,False
7406052004,True,True,True,False,False
7406052005,True,True,True,False,False
7406053001,True,True,True,False,False
7406053002,False,True,False,False,False
7406053003,True,True,True,False,False
7406053004,True,True,True,False,False
7406053005,True,True,True,False,False
7406060001,True,True,True,False,False
7406060002,True,True,True,False,False
7406060003,True,True,True,False,False
7406060004,False,True,False,False,False
7406060005,False,True,False,False,False
7406060006,True,True,True,False,False
7406060007,True,True,True,True,False
7406060008,True,True,True,True,True
7406060009,True,True,True,False,False
7406060010,True,True,True,False,False
7406061001,True,True,True,True,False
7406061002,True,True,True,False,False
7406061003,True,True,True,False,False
7406061004,True,True,True,False,False
7406061005,True,True,True,False,False
7406061006,True,True,True,False,False
7406061007,True,True,True,False,False
7406061008,True,True,True,False,False
7406061009,False,True,False,False,False
7406061010,True,True,True,False,False
7406061011,True,True,True,False,False
7406061012,False,True,False,False,False
7406062001,True,True,True,False,False
7406062002,True,True,True,False,False
7406062003,True,True,True,False,False
7406062004,True,True,True,False,False
7406062005,True,True,True,True,False
7406063001,True,True,True,False,False
7406063002,True,True,True,False,False
7406063003,True,True,True,False,False
7406063004,True,True,True,False,False
7407010001,False,True,False,False,False
7407010006,False,True,False,False,False
7407010007,True,True,True,False,False
7407010008,False,True,False,False,False
7407010009,False,True,False,False,False
7407010010,False,True,False,False,False
7407010011,False,True,False,False,False
7407010012,False,True,False,False,False
7407010013,False,True,False,False,False
7407011001,False,True,False,False,False
7407011002,False,True,False,False,False
7407011003,False,True,False,False,False
7407011004,False,True,False,False,False
7407011005,False,True,False,False,False
7407020001,True,True,True,True,False
7407020002,False,True,False,False,False
7407020003,False,True,False,False,False
7407020013,False,True,False,False,False
7407020014,False,True,False,False,False
7407020015,False,True,False,False,False
7407020016,False,True,False,False,False
7407020017,False,True,False,False,False
7407020018,False,True,False,False,False
7407020019,False,True,False,False,False
7407021004,False,True,False,False,False
7407021005,True,True,True,True,True
7407021006,False,True,False,False,False
7407021007,False,True,False,False,False
7407021008,False,True,False,False,False
7407021009,False,True,False,False,False
7407021010,False,True,False,False,False
7407021011,False,True,False,False,False
7407021012,False,True,False,False,False
7407030001,False,True,False,False,False
7407030002,False,True,False,False,False
7407030003,False,True,False,False,False
7407030004,False,True,False,False,False
7407030005,False,True,False,False,False
7407030006,False,True,False,False,False
7407030007,False,True,False,False,False
7407030008,False,True,False,False,False
7407030009,False,True,False,False,False
7407030010,False,True,False,False,False
7407030011,False,True,False,False,False
7407030012,False,True,False,False,False
7407030013,False,True,False,False,False
7407030014,False,True,False,False,False
7407030015,False,True,False,False,False
7407030016,False,True,False,False,False
7407031010,False,True,False,False,False
7407031011,False,True,False,False,False
7407031012,False,True,False,False,False
7407031013,False,True,False,False,False
7407031014,False,True,False,False,False
7407031015,False,True,False,False,False
7407031016,False,True,False,False,False
7407031017,False,True,False,False,False
7407031018,False,True,False,False,False
7407031019,False,True,False,False,False
7407040013,True,True,True,True,True
7407040014,False,True,False,False,False
7407040015,False,True,False,False,False
7407040016,False,True,False,False,False
7407040017,False,True,False,False,False
7407040018,False,True,False,False,False
7407040019,False,True,False,False,False
7407040020,False,True,False,False,False
7407040021,False,True,False,False,False
7407040022,False,True,False,False,False
7407040023,True,True,True,False,False
7407040024,False,True,False,False,False
7407040025,False,True,False,False,False
7407040026,False,True,False,False,False
7407040027,False,True,False,False,False
7407040028,False,True,False,False,False
7407040029,False,True,False,False,False
7407040030,False,True,False,False,False
7407040031,False,True,False,False,False
7407040032,False,True,False,False,False
7407050001,False,True,False,False,False
7407050002,False,True,False,False,False
7407050003,False,True,False,False,False
7407050004,True,True,True,False,False
7407050005,False,True,False,False,False
7407050006,False,True,False,False,False
7407050007,False,True,False,False,False
7407050008,False,True,False,False,False
7407050009,False,True,False,False,False
7407050010,True,True,True,False,False
7407050011,False,True,False,False,False
7407050012,False,True,False,False,False
7407050013,True,True,True,False,False
7407050014,False,True,False,False,False
7407050015,False,True,False,False,False
7407050016,False,True,False,False,False
7407050017,True,True,True,False,False
7407050018,False,True,False,False,False
7407050019,False,True,False,False,False
7407050020,False,True,False,False,False
7407050021,False,True,False,False,False
7408010005,True,True,True,False,False
7408010006,True,True,True,False,False
7408010007,True,True,True,False,False
7408010008,True,True,True,False,False
7408010016,True,True,True,False,False
7408010017,True,True,True,False,False
7408010018,True,True,True,False,False
7408011001,False,True,False,False,False
7408011002,False,True,False,False,False
7408011003,False,True,False,False,False
7408011004,False,True,False,False,False
7408011005,False,True,False,False,False
7408011006,True,True,True,False,False
7408011007,True,True,True,False,False
7408012001,True,True,True,False,False
7408012002,True,True,True,False,False
7408012003,False,True,False,False,False
7408012004,True,True,True,False,False
7408012005,False,True,False,False,False
7408012006,True,True,True,False,False
7408012007,True,True,True,False,False
7408020012,True,True,True,False,False
7408020013,True,True,True,False,False
7408020014,True,True,True,False,False
7408020015,True,True,True,False,False
7408020016,True,True,True,True,True
7408020017,True,True,True,False,False
7408020018,True,True,True,False,False
7408020019,True,True,True,False,False
7408020026,True,True,True,True,False
7408020027,True,True,True,False,False
7408020028,True,True,True,False,False
7408020029,True,True,True,False,False
7408021001,True,True,True,False,False
7408021002,True,True,True,False,False
7408021003,True,True,True,False,False
7408021004,False,True,False,False,False
7408021005,True,True,True,False,False
7408021006,False,True,False,False,False
7408030001,True,True,True,False,False
7408030002,True,True,True,False,False
7408030003,False,True,False,False,False
7408030004,True,True,True,False,False
7408030005,True,True,True,False,False
7408030006,True,True,True,False,False
7408030007,True,True,True,False,False
7408030008,True,True,True,False,False
7408030009,True,True,True,False,False
7408030014,False,True,False,False,False
7408030017,True,True,True,False,False
7408030018,True,True,True,False,False
7408031001,True,True,True,False,False
7408031002,False,True,False,False,False
7408031003,True,True,True,False,False
7408031004,True,True,True,False,False
7408031005,False,True,False,False,False
7408031006,False,True,False,False,False
7408031007,True,True,True,False,False
7408040003,True,True,True,False,False
7408040004,True,True,True,False,False
7408040005,True,True,True,False,False
7408040006,True,True,True,False,False
7408040007,True,True,True,False,False
7408040011,True,True,True,False,False
7408040014,True,True,True,False,False
7408040015,True,True,True,False,False
7408040016,True,True,True,True,False
7408040017,False,True,False,False,False
7408040018,True,True,True,False,False
7408040019,True,True,True,False,False
7408041001,True,True,True,False,False
7408041002,True,True,True,False,False
7408041003,True,True,True,False,False
7408041004,True,True,True,False,False
7408041005,True,True,True,False,False
7408041006,True,True,True,False,False
7408041007,True,True,True,False,False
7408041008,True,True,True,False,False
7408050012,True,True,True,False,False
7408050013,True,True,True,False,False
7408050014,True,True,True,False,False
7408050015,True,True,True,False,False
7408050016,True,True,True,False,False
7408050017,True,True,True,False,False
7408050028,True,True,True,False,False
7408050035,True,True,True,False,False
7408050036,True,True,True,False,False
7408050037,True,True,True,False,False
7408050038,True,True,True,False,False
7408051001,True,True,True,False,False
7408051002,True,True,True,False,False
7408051003,True,True,True,False,False
7408051004,True,True,True,False,False
7408051005,True,True,True,False,False
7408051006,True,True,True,False,False
7408051007,True,True,True,False,False
7408051008,True,True,True,False,False
7408051009,True,True,True,False,False
7408052001,True,True,True,False,False
7408052002,True,True,True,False,False
7408052003,True,True,True,False,False
7408052004,True,True,True,False,False
7408052005,True,True,True,False,False
7408052006,False,True,False,False,False
7408052007,True,True,True,False,False
7408052008,True,True,True,False,False
7408052009,True,True,True,True,False
7408052010,True,True,True,False,False
7408060001,True,True,True,False,False
7408060002,True,True,True,False,False
7408060003,False,True,False,False,False
7408060004,True,True,True,False,False
7408060006,True,True,True,False,False
7408060007,True,True,True,True,False
7408060015,True,True,True,False,False
7408060016,False,True,False,False,False
7408060017,False,True,False,False,False
7408060018,True,True,True,False,False
7408060019,True,True,True,False,False
7408061001,True,True,True,False,False
7408061002,True,True,True,False,False
7408061003,True,True,True,False,False
7408061004,True,True,True,False,False
7408061005,True,True,True,False,False
7408061006,True,True,True,False,False
7408061007,True,True,True,False,False
7408061008,True,True,True,False,False
7408062001,True,True,True,False,False
7408062002,False,True,False,False,False
7408062003,True,True,True,False,False
7408062004,True,True,True,False,False
7408062005,False,True,False,False,False
7408062006,False,True,False,False,False
7409100009,True,True,True,False,False
7409100010,False,True,False,False,False
7409100011,True,True,True,False,False
7409100012,False,True,False,False,False
7409100013,True,True,True,False,False
7409100014,True,True,True,False,False
7409100015,True,True,True,False,False
7409100016,True,True,True,False,False
7409100017,False,True,False,False,False
7409100018,True,True,True,False,False
7409100019,True,True,True,False,False
7409100020,True,True,True,False,False
7409100021,False,True,False,False,False
7409100022,True,True,True,False,False
7409100023,True,True,True,False,False
7409101001,True,True,True,False,False
7409101002,True,True,True,False,False
7409101003,True,True,True,False,False
7409101004,True,True,True,False,False
7409101005,True,True,True,False,False
7409101006,True,True,True,False,False
7409101007,True,True,True,False,False
7409101008,True,True,True,False,False
7409101009,False,True,False,False,False
7409101010,True,True,True,False,False
7409101011,True,True,True,False,False
7409110010,False,True,False,False,False
7409110011,True,True,True,False,False
7409110012,True,True,True,False,False
7409110013,False,True,False,False,False
7409110014,False,True,False,False,False
7409110015,False,True,False,False,False
7409110016,False,True,False,False,False
7409110017,False,True,False,False,False
7409110018,True,True,True,False,False
7409110019,False,True,False,False,False
7409110020,False,True,False,False,False
7409110021,False,True,False,False,False
7409110022,False,True,False,False,False
7409120001,False,True,False,False,False
7409120002,False,True,False,False,False
7409120003,False,True,False,False,False
7409120004,False,True,False,False,False
7409120005,False,True,False,False,False
7409120006,False,True,False,False,False
7409120007,False,True,False,False,False
7409120008,False,True,False,False,False
7409120009,False,True,False,False,False
7409120010,True,True,True,False,False
7409120011,False,True,False,False,False
7409120012,True,True,True,False,False
7409120017,True,True,True,False,False
7409120018,True,True,True,False,False
7409120019,True,True,True,False,False
7409120020,True,True,True,False,False
7409120021,True,True,True,False,False
7409120022,True,True,True,False,False
7409120023,False,True,False,False,False
7409120024,False,True,False,False,False
7409120025,False,True,False,False,False
7409120026,False,True,False,False,False
7409120027,False,True,False,False,False
7409121001,True,True,True,False,False
7409121002,True,True,True,False,False
7409121003,True,True,True,False,False
7409121004,True,True,True,False,False
7409121005,True,True,True,False,False
7409121006,False,True,False,False,False
7409121007,True,True,True,False,False
7409121008,True,True,True,False,False
7409121009,True,True,True,False,False
7409121010,True,True,True,False,False
7409121011,True,True,True,False,False
7409121012,True,True,True,False,False
7409121013,True,True,True,False,False
7409121015,True,True,True,False,False
7409122001,False,True,False,False,False
7409122002,False,True,False,False,False
7409122003,True,True,True,False,True
7409122004,True,True,True,False,False
7409122005,False,True,False,False,False
7409122006,False,True,False,False,False
7409122007,True,True,True,False,False
7409122008,True,True,True,False,False
7409122009,True,True,True,False,False
7409122010,False,True,False,False,False
7409122011,False,True,False,False,False
7409122013,False,True,False,False,False
7409122014,False,True,False,False,False
7409122015,False,True,False,False,False
7410010006,False,True,False,False,False
7410010007,True,True,True,False,False
7410010008,True,True,True,False,False
7410010009,True,True,True,False,False
7410010010,False,True,False,False,False
7410010011,False,True,False,False,False
7410010012,False,True,False,False,False
7410010013,False,True,False,False,False
7410010030,True,True,True,False,False
7410010031,False,True,False,False,False
7410010032,True,True,True,False,False
7410010033,False,True,False,False,False
7410010034,False,True,False,False,False
7410010035,False,True,False,False,False
7410011001,True,True,True,False,False
7410011002,True,True,True,False,False
7410011003,True,True,True,False,True
7410011004,True,True,True,False,False
7410011005,True,True,True,False,False
7410011006,True,True,True,False,False
7410011007,False,True,False,False,False
7410011008,False,True,False,False,False
7410011009,True,True,True,False,False
7410011010,False,True,False,False,False
7410011011,False,True,False,False,False
7410011012,False,True,False,False,False
7410011013,True,True,True,False,True
7410011014,True,True,True,False,False
7410011015,True,True,True,False,False
7410020001,True,True,True,False,False
7410020002,False,True,False,False,False
7410020003,False,True,False,False,False
7410020004,True,True,True,False,False
7410020005,True,True,True,False,False
7410020006,True,True,True,False,False
7410020007,False,True,False,False,False
7410020008,False,True,False,False,False
7410020009,False,True,False,False,False
7410020010,True,True,True,False,False
7410020011,False,True,False,False,False
7410020012,False,True,False,False,False
7410030027,False,True,False,False,False
7410030028,False,True,False,False,False
7410030029,False,True,False,False,False
7410030030,False,True,False,False,False
7410030031,True,True,True,False,False
7410030032,True,True,True,False,False
7410030033,True,True,True,False,False
7410030034,True,True,True,False,False
7410030035,True,True,True,False,False
7410030036,True,True,True,False,False
7410030037,False,True,False,False,False
7410030048,True,True,True,False,False
7410030053,False,True,False,False,False
7410030054,True,True,True,False,False
7410030055,True,True,True,False,False
7410030056,True,True,True,False,False
7410030057,True,True,True,False,False
7410031001,False,True,False,False,False
7410031002,False,True,False,False,False
7410031003,False,True,False,False,False
7410031004,True,True,True,False,False
7410031005,True,True,True,False,False
7410031006,False,True,False,False,False
7410031007,False,True,False,False,False
7410031008,False,True,False,False,False
7410032001,False,True,False,False,False
7410032002,False,True,False,False,False
7410032003,True,True,True,True,False
7410032004,True,True,True,True,False
7410032005,True,True,True,False,False
7410032006,True,True,True,True,False
7410040001,True,True,True,False,False
7410040002,True,True,True,False,False
7410040003,True,True,True,False,False
7410040004,True,True,True,False,False
7410040005,True,True,True,False,False
7410040006,True,True,True,True,False
7410040007,True,True,True,False,False
7410040008,True,True,True,False,False
7410040009,True,True,True,False,False
7410050008,True,True,True,True,False
7410050009,True,True,True,False,False
7410050010,True,True,True,False,False
7410050011,True,True,True,False,False
7410050012,False,True,False,False,False
7410050013,True,True,True,False,False
7410050014,False,True,False,False,False
7410050015,False,True,False,False,False
7410050016,False,True,False,False,False
7410050017,False,True,False,False,False
7410050018,False,True,False,False,False
7410050049,False,True,False,False,False
7410050050,False,True,False,False,False
7410050051,True,True,True,False,False
7410050052,False,True,False,False,False
7410050053,False,True,False,False,False
7410050054,False,True,False,False,False
7410050055,True,True,True,False,False
7410050056,False,True,False,False,False
7410051001,True,True,True,False,False
7410051002,True,True,True,True,True
7410051003,False,True,False,False,False
7410051004,True,True,True,False,False
7410051005,True,True,True,True,False
7410051006,True,True,True,False,False
7410051007,True,True,True,False,False
7410051008,True,True,True,False,False
7410051009,True,True,True,False,False
7410051010,False,True,False,False,False
7410051012,True,True,True,False,False
7410051013,True,True,True,False,False
7410051021,False,True,False,False,False
7410051022,True,True,True,False,False
7410051023,False,True,False,False,False
7410052001,False,True,False,False,False
7410052002,False,True,False,False,False
7410052003,False,True,False,False,False
7410052004,False,True,False,False,False
7410052005,False,True,False,False,False
7410052006,False,True,False,False,False
7410052007,False,True,False,False,False
7410052008,False,True,False,False,False
7410052009,False,True,False,False,False
7410052010,False,True,False,False,False
7410052011,False,True,False,False,False
7410052012,False,True,False,False,False
7410052013,False,True,False,False,False
7410052014,True,True,True,False,False
7410052015,True,True,True,False,False
7410052016,True,True,True,False,False
7410052017,False,True,False,False,False
7410060001,False,True,False,False,False
7410060002,False,True,False,False,False
7410060003,True,True,True,False,False
7410060004,True,True,True,True,False
7410060005,True,True,True,False,False
7410060006,True,True,True,False,False
7410060007,True,True,True,False,False
7410060008,False,True,False,False,False
7410060009,False,True,False,False,False
7410060010,True,True,True,False,False
7410060011,True,True,True,False,True
7410060012,True,True,True,False,False
7410070003,True,True,True,True,False
7410070005,True,True,True,False,False
7410070006,True,True,True,False,False
7410070007,True,True,True,False,False
7410070008,True,True,True,False,False
7410070009,True,True,True,False,False
7410070018,True,True,True,False,False
7410070019,True,True,True,False,False
7410070020,True,True,True,False,False
7410070021,False,True,False,False,False
7410070022,False,True,False,False,False
7410070023,True,True,True,False,False
7410070025,False,True,False,False,False
7410070029,True,True,True,False,False
7410070030,False,True,False,False,False
7410071001,True,True,True,False,False
7410071002,False,True,False,False,False
7410071003,True,True,True,False,False
7410071004,True,True,True,False,False
7410071005,True,True,True,False,False
7410071006,False,True,False,False,False
7410071007,True,True,True,False,False
7410071008,True,True,True,False,False
7410071009,True,True,True,False,False
7410071010,True,True,True,False,False
7410071011,True,True,True,False,False
7411010001,True,True,True,False,False
7411010002,True,True,True,False,False
7411010003,True,True,True,False,False
7411010004,True,True,True,False,False
7411010005,True,True,True,False,False
7411010006,True,True,True,False,False
7411010007,True,True,True,False,False
7411010008,True,True,True,False,False
7411010009,True,True,True,False,False
7411010010,True,True,True,False,False
7411010011,True,True,True,False,False
7411020001,True,True,True,False,False
7411020002,True,True,True,False,False
7411020003,True,True,True,False,False
7411020004,True,True,True,False,False
7411020005,True,True,True,False,False
7411020006,True,True,True,False,False
7411020007,True,True,True,False,False
7411020008,True,True,True,True,False
7411020009,True,True,True,False,False
7411020010,True,True,True,False,True
7411020011,True,True,True,False,False
7411020012,True,True,True,False,False
7411020013,True,True,True,False,False
7411020014,True,True,True,False,False
7411020015,True,True,True,False,False
7411030001,True,True,True,False,False
7411030002,True,True,True,False,False
7411030003,True,True,True,False,False
7411030004,True,True,True,False,False
7411030005,True,True,True,False,False
7411030006,True,True,True,False,False
7411030007,True,True,True,False,False
7411030008,True,True,True,False,False
7411030009,True,True,True,False,False
7411030010,True,True,True,False,False
7411030011,True,True,True,False,False
7411030012,True,True,True,False,False
7411040001,True,True,True,False,False
7411040002,True,True,True,False,False
7411040003,True,True,True,False,False
7411040004,True,True,True,False,False
7411040005,True,True,True,False,False
7411040006,True,True,True,False,False
7411040007,True,True,True,False,False
7411040008,True,True,True,False,False
7411040009,True,True,True,False,False
7411040010,True,True,True,False,False
7411040011,True,True,True,False,False
7411040012,True,True,True,False,False
7411050001,True,True,True,False,False
7411050002,True,True,True,False,True
7411050003,True,True,True,False,True
7411050004,True,True,True,False,False
7411050005,True,True,True,False,False
7411050006,True,True,True,False,False
7411050007,True,True,True,False,False
7411050008,True,True,True,False,False
7411050009,True,True,True,False,False
7411050010,True,True,True,False,False
7411060001,True,True,True,False,False
7411060002,True,True,True,True,False
7411060003,True,True,True,False,False
7411060004,True,True,True,False,False
7411060005,True,True,True,False,False
7411060006,True,True,True,False,False
7411060007,True,True,True,False,False
7411060008,True,True,True,False,False
7411060009,True,True,True,False,False
7411070001,True,True,True,False,False
7411070002,True,True,True,False,False
7411070003,True,True,True,False,False
7411070004,True,True,True,False,False
7411070005,True,True,True,False,False
7411070006,True,True,True,True,False
7411070007,False,True,False,False,False
7411070008,True,True,True,False,False
7411070009,True,True,True,True,False
7411070010,True,True,True,False,False
7411070011,True,True,True,False,False
7411070012,True,True,True,False,False
7411070013,True,True,True,False,False
7411070014,True,True,True,False,False
7411070015,True,True,True,False,False
7411070016,True,True,True,False,False
7411080001,True,True,True,False,False
7411080002,True,True,True,False,False
7411080003,True,True,True,False,False
7411080004,True,True,True,False,False
7411080005,True,True,True,False,False
7411090001,True,True,True,False,False
7411090002,True,True,True,False,False
7411090003,True,True,True,False,False
7411090004,True,True,True,False,False
7411090005,True,True,True,False,False
7411090006,True,True,True,False,False
7411090007,False,True,False,False,False
7411090008,True,True,True,False,False
7411090009,True,True,True,False,False
7411090010,True,True,True,False,False
7411100001,False,True,False,False,False
7411100002,True,True,True,False,False
7411100003,True,True,True,False,False
7411100004,True,True,True,False,False
7411100005,True,True,True,False,False
7411100006,True,True,True,False,False
7411100007,True,True,True,False,False
7411100008,True,True,True,False,False
7411100009,True,True,True,False,False
7411100010,True,True,True,False,False
7411100011,False,True,False,False,False
7411100012,True,True,True,False,False
7411110001,True,True,True,False,False
7411110002,True,True,True,False,False
7411110003,True,True,True,False,False
7411110004,True,True,True,False,False
7411110005,True,True,True,False,False
7411110006,True,True,True,False,False
7411110007,True,True,True,False,False
7411110008,True,True,True,False,False
7411110009,True,True,True,False,False
7411110010,True,True,True,False,False
7411120001,True,True,True,False,False
7411120002,True,True,True,False,False
7411120003,True,True,True,False,False
7411120004,True,True,True,False,False
7411120005,True,True,True,False,False
7411120006,True,True,True,False,False
7411120007,True,True,True,False,False
7411120008,False,True,False,False,False
